Original Text,BERT Input,BERT Label,Segment Label,Is Next
"Natural Sunblock: Sun Dims in Strange Ways (SPACE.com) SPACE.com - When Venus crossed the Sun June 8, showing up as a clear black dot to the delight of millions of skywatchers around the world, astronomers noted something less obvious: The amount of sunlight reaching Earth dipped by 0.1 percent for a few hours.","[1, 3, 92029, 418, 3, 11, 3, 1925, 17, 184, 5, 2, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 2269, 0, 0, 9267, 0, 38389, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0",1
"Website Lets Users Scout the Red Planet from Home (SPACE.com) SPACE.com - For those who want to explore Mars but cant wait for a spacecraft to take them there, NASA scientists have reformulated a website that lets the general public search data and images from previous missions.","[1, 175, 3, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15, 3, 78, 918, 8, 5798, 1285, 3, 3, 2081, 15, 9, 1414, 8, 193, 249, 3, 7, 422, 454, 43, 87325, 9, 2298, 21, 3, 6, 333, 391, 182, 262, 3, 2049, 3, 1608, 5953, 5, 2]","[0, 0, 74856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 15, 712, 0, 918, 0, 0, 0, 1169, 69544, 0, 0, 0, 0, 0, 0, 0, 58427, 0, 0, 0, 0, 0, 0, 0, 0, 3007, 0, 0, 0, 0, 0, 12, 0, 9401, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
"Appeal Rejected in Trout Restoration Plan (AP) AP - The U.S. Forest Service on Wednesday rejected environmentalists' appeal of a plan to poison a stream south of Lake Tahoe to aid what wildlife officials call ""the rarest trout in America.""","[1, 1228, 1335, 11, 41381, 15628, 236, 17, 35, 18, 35, 19, 6, 55, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2253, 160, 3, 60, 1335, 7981, 20, 1228, 10, 9, 236, 3, 3, 9, 3, 216, 3, 2998, 27922, 8, 662, 187, 3678, 152, 693, 6, 20927, 41381, 11, 405, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73964, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6070, 0, 8641, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
Explore the Many Colors of Stars (SPACE.com) SPACE.com - One of the pleasures of \  stargazing is noticing and enjoying the various colors that stars display in \  dark skies. These hues offer direct visual evidence of how stellar temperatures \  vary.,"[1, 3, 6, 309, 3, 10, 1719, 17, 184, 5, 2, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0]","[0, 5798, 0, 0, 10295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0",1
Explore the Many Colors of Stars (SPACE.com) SPACE.com - One of the pleasures of \  stargazing is noticing and enjoying the various colors that stars display in \  dark skies. These hues offer direct visual evidence of how stellar temperatures \  vary.,"[1, 175, 19, 65, 10, 3, 39944, 10, 1706, 52539, 25, 3, 12, 7979, 6, 3, 10295, 21, 1719, 3, 11, 3, 3810, 6019, 3, 2, 1266, 29568, 380, 3, 3, 1149, 10, 359, 3, 6581, 1706, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 0, 82705, 12, 0, 0, 4231, 0, 0, 0, 1902, 0, 1706, 0, 0, 8272, 0, 0, 0, 0, 91364, 74261, 0, 0, 0, 7858, 0, 0, 13757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0",1
The Next Great Space Race: SpaceShipOne and Wild Fire to Go For the Gold (SPACE.com) SPACE.com - A piloted rocket ship race to claim a  #36;10 million Ansari X Prize purse for privately financed flight to the edge of space is heating up.,"[1, 3, 3, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 114, 817, 184, 493, 2668, 12, 1933, 721, 8, 366, 15, 6, 277, 17, 184, 5, 2]","[0, 60800, 73747, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Growth, Mortality of T. Rex Gets Clearer (AP) AP - Here's a dinosaur finding that parents can appreciate: The teenage Tyrannosaurus rex typically went through an explosive growth spurt, gaining nearly 5 pounds a day.","[1, 255, 3, 18008, 10, 87, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 540, 13248, 17, 35, 18, 3, 3, 474, 3, 13, 9, 6949, 2118, 21, 2977, 127, 13910, 6, 5051, 16265, 8307, 9349, 971, 256, 34, 3, 255, 13461, 3, 3795, 397, 251, 2979, 9, 3, 5, 2]","[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8307, 0, 13248, 0, 0, 0, 35, 19, 474, 20, 0, 0, 0, 0, 0, 2977, 0, 0, 0, 0, 0, 8307, 0, 0, 0, 0, 5438, 0, 0, 7, 0, 0, 0, 0, 0, 39126, 0, 0]","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Space Science Pioneer Van Allen Questions Human Spaceflight (SPACE.com) SPACE.com - A leading space scientist has called to question the validity of human spaceflight, suggesting that sending astronauts outward from Earth is outdated, too costly, and the science returned is trivial.","[1, 184, 1306, 4093, 3, 3496, 3, 751, 10249, 17, 184, 5, 2, 175, 18, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 24089, 0, 1349, 0, 0, 0, 0, 0, 0, 0, 0, 184, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0",1
Sunspot Grows to 20 Times Size of Earth (SPACE.com) SPACE.com - A sunspot group aimed squarely \  at Earth has grown to 20 times the size of our planet and has the potential \  to unleash a major solar storm.,"[1, 3, 3668, 8, 458, 3, 2489, 10, 3, 17, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 9, 34925, 101, 885, 11705, 1706, 24, 1045, 32, 6261, 8, 458, 608, 6, 2489, 10, 3, 1996, 3, 32, 6, 1261, 3, 8, 13868, 9, 200, 3, 929, 5, 2]","[0, 56172, 0, 0, 0, 608, 0, 0, 1045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1138, 1996, 12, 0, 0, 0, 1706, 0, 0, 0, 0, 2426, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Nevada Ponders Superfund Status for Mine (AP) AP - Pressured by a ranking senator from Nevada and the Environmental Protection Agency, Gov. Kenny Guinn says he might reconsider his opposition to a federal Superfund cleanup declaration for a huge abandoned mine contaminated with toxic waste and uranium.","[1, 6161, 9592, 34932, 2427, 15, 2072, 17, 3, 18, 35, 19, 7926, 28, 9, 2767, 4049, 33, 6161, 12, 3, 2842, 1287, 425, 7, 2741, 3, 2, 10190, 38229, 88, 3, 515, 11440, 36, 761, 8, 9, 197, 34932, 12332, 6358, 15, 9, 1188, 4872, 2072, 10483, 22, 6129, 5016, 12, 3, 5, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 34185, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60693, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0",1
"Indictments Using DNA on Rise Nationally (AP) AP - Authorities once had no choice but to drop rape cases if they weren't able to catch a suspect before the statute of limitations expired. But prosecutors across the country increasingly are buying themselves time, keeping cold cases alive by indicting unidentified rapists using their DNA profiles.","[1, 50, 1971, 587, 6, 186, 2411, 46, 1312, 1932, 3, 7, 2223, 2380, 2810, 2358, 3, 38565, 6585, 3, 593, 44, 3, 16692, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15494, 3, 2863, 14, 345, 8748, 17, 35, 18, 35, 3, 837, 843, 90, 83, 2368, 50, 8, 667, 3373, 2810, 161, 71, 5877, 20, 87, 1249, 8, 2527, 9, 2449, 172, 6, 23852, 10, 16600, 9540, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 28, 0, 0, 22221, 0, 0, 2863, 16692, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Chorus Frog Found Croaking in Virginia (AP) AP - The Southern chorus frog has been found in southeastern Virginia, far outside its previously known range. The animal had never before been reported north of Beaufort County, N.C., about 125 miles to the south.","[1, 11320, 17855, 332, 67521, 11, 1212, 17, 35, 18, 35, 19, 6, 536, 11320, 17855, 32, 85, 332, 11, 4721, 1212, 7, 835, 831, 26, 3, 3, 1426, 5, 2, 6, 4909, 3, 981, 172, 85, 191, 271, 10, 36554, 2240, 7, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2060, 1055, 0, 0, 0, 6, 0, 31071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"Study Says Birds Feed Other Birds' Young (AP) AP - It's a lesson many little humans could learn from baby birds: Sometimes, being nice to other youngsters pays off. Brown-headed cowbirds, like several other bird species, leave their eggs in the nests of other birds, who then feed and raise the cowbird chicks.","[1, 64617, 45425, 7, 3, 532, 162, 1686, 1696, 7, 963, 3, 3, 11, 6, 22065, 10, 162, 3, 3, 78, 895, 5896, 12, 3, 6, 67354, 18479, 5, 2, 0, 0, 0, 0, 0, 0, 0, 517, 88, 3476, 5896, 162, 3476, 20, 1053, 17, 35, 18, 35, 19, 29, 20, 13, 9, 7827, 309, 548, 3112, 97, 3518, 33, 3680, 3, 3658, 7, 3, 3, 8, 162, 10108, 3976, 115, 5, 2]","[0, 0, 0, 7, 325, 0, 0, 0, 0, 0, 0, 22268, 8075, 0, 0, 0, 0, 0, 3476, 7, 0, 0, 0, 0, 1225, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 3476, 3658, 0, 286, 11149, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
Universities to Build Largest Telescope (AP) AP - The University of Texas and Texas A amp;M University are planning to construct what they call the world's largest telescope with the help of a Houston businessman's  #36;1.25 million gift.,"[1, 6920, 8, 1072, 3, 3357, 3, 35, 18, 35, 19, 3, 610, 10, 634, 12, 634, 9, 296, 598, 610, 46, 1505, 8, 3, 187, 71, 693, 6, 54, 20, 13, 3, 3357, 22, 6, 217, 10, 9, 630, 5214, 20, 13, 479, 112, 5, 2, 689, 86, 4463, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 242, 0, 17, 0, 0, 0, 0, 66776, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1505, 8, 31374, 0, 0, 0, 0, 0, 20, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
Mauritanian Capital Battles Locust Swarm (AP) AP - Residents burned tires and trash in the streets Thursday trying to drive off swarms of locusts descending on the region in what a U.N. agency called the worst sub-Saharan invasion in more than a decade.,"[1, 39155, 481, 3053, 8880, 12237, 17, 35, 3, 35, 3, 1807, 3, 14253, 12, 9628, 11, 6, 2531, 63, 812, 8, 3, 115, 10775, 10, 6820, 14899, 3, 6, 502, 11, 187, 3, 3, 5, 2, 425, 3, 3, 1587, 17486, 3073, 11, 51, 3, 9, 1801, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 8880, 0, 0, 0, 18, 0, 71833, 0, 6412, 0, 0, 0, 0, 0, 0, 0, 0, 8, 884, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 9, 55, 0, 0, 0, 444, 6, 1587, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"Customers of Telco Companies Face Privacy Breach A security advisory posted on Bugtraq demonstrates how hackers can compromise customers of T-mobile wireless and Verizon (landline) voicemail boxes. The advisory talks about the use of Caller-ID spoofing the customers number, allowing a bypass of the PIN code since the voicemail thinks that the customer is calling to check their own voicemail. According to Secure Science Corporation, there has been no response from the vendors. Comments have been posted that T-Mobile has optional PIN code protection off by default. Better turn it on. ","[1, 3, 10, 15206, 214, 448, 3672, 6142, 9, 105, 5981, 707, 14, 44634, 12080, 359, 2434, 127, 4626, 3, 3, 5782, 3, 12, 3, 17, 33544, 18, 16279, 5987, 5, 2, 3, 8, 1482, 1306, 1787, 7, 3, 32, 85, 83, 2198, 33, 6, 2398, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 521, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 44634, 0, 0, 0, 0, 0, 73606, 10, 0, 268, 0, 82390, 0, 0, 0, 16279, 5987, 0, 0, 2346, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"Customers of Telco Companies Face Privacy Breach A security advisory posted on Bugtraq demonstrates how hackers can compromise customers of T-mobile wireless and Verizon (landline) voicemail boxes. The advisory talks about the use of Caller-ID spoofing the customers number, allowing a bypass of the PIN code since the voicemail thinks that the customer is calling to check their own voicemail. According to Secure Science Corporation, there has been no response from the vendors. Comments have been posted that T-Mobile has optional PIN code protection off by default. Better turn it on. ","[1, 6, 5981, 177, 72, 6, 386, 10, 44764, 11235, 6, 521, 442, 7, 2480, 3, 7335, 10, 3, 12466, 1226, 253, 3, 16279, 4724, 21, 6, 2023, 25, 3, 8, 1687, 44, 600, 16279, 5, 2, 3, 8, 1482, 1306, 1787, 7, 3, 32, 85, 83, 2198, 33, 6, 2398, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 44764, 0, 0, 0, 0, 0, 0, 5428, 0, 0, 6, 0, 0, 253, 6, 0, 0, 0, 0, 2023, 0, 58502, 0, 0, 0, 0, 0, 0, 0, 2346, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"Customers of Telco Companies Face Privacy Breach A security advisory posted on Bugtraq demonstrates how hackers can compromise customers of T-mobile wireless and Verizon (landline) voicemail boxes. The advisory talks about the use of Caller-ID spoofing the customers number, allowing a bypass of the PIN code since the voicemail thinks that the customer is calling to check their own voicemail. According to Secure Science Corporation, there has been no response from the vendors. Comments have been posted that T-Mobile has optional PIN code protection off by default. Better turn it on. ","[1, 638, 951, 29, 14, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156, 43, 85, 707, 3, 5782, 32, 13069, 12466, 1226, 1287, 115, 28, 11336, 3, 2]","[0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Mozilla To Add Support For XForms, World Yawns It's ironic that Microsoft could help further cement its dominance in the browser market by joining its largest rival in an effort to support web standards.  nbsp;At the same time, that act would go a long way towards improving the web in general for developers and users alike.","[1, 3, 8, 1811, 3, 15, 98151, 3, 54, 35441, 3, 20, 13, 3, 3, 80, 97, 217, 892, 3, 26, 4496, 11, 3, 1043, 131, 28, 3, 26, 242, 484, 3, 34, 873, 8, 421, 232, 1947, 5, 2, 6560, 24, 6, 738, 103, 7, 21, 3, 99, 366, 9, 3, 254, 2490, 2558, 6, 232, 11, 3, 15, 2534, 3, 335, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1835, 0, 0, 421, 0, 0, 7, 0, 0, 22959, 0, 0, 19616, 21, 0, 0, 0, 0, 7640, 0, 0, 11, 6, 0, 0, 0, 17365, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1534, 0, 0, 0, 443, 0, 0, 2558, 0, 0, 0, 333, 0, 0, 12, 0, 10124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"Junk faxes to be legalized as  quot;opt-out? quot; The Register ran a story on August 6th called 'Phone spam misery looms stateside.' It seems that there's legislative nastiness underway in Washington, DC to essentially gut the existing junk fax law, and replace it with a marketer's wet dream.","[1, 20, 29, 1972, 21, 228, 3, 13, 5297, 49817, 5161, 11, 3, 7, 3110, 8, 3, 14967, 6, 3531, 4694, 15941, 3, 7, 3, 1640, 29, 22, 9, 16062, 20, 13, 6847, 2141, 5, 2, 4694, 15942, 8, 41, 25058, 3, 48, 39694, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 13792, 0, 0, 0, 0, 0, 59596, 0, 0, 0, 11573, 0, 0, 0, 0, 0, 695, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4694, 0, 0, 0, 0, 35982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
Biased Against Whom? Liberal bias versus right-wing conspiracy is a wonderful distraction. There is evidence enough on both sides. How can opposite claims be true? Confront a physicist with evidence supporting contradictory hypotheses and she will go looking for a more basic cause. Let's try that.,"[1, 13226, 67, 5282, 84, 2, 0, 0, 0, 0, 0, 5858, 10283, 3916, 10059, 3808, 25, 9, 10617, 10314, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2",1
Biased Against Whom? Liberal bias versus right-wing conspiracy is a wonderful distraction. There is evidence enough on both sides. How can opposite claims be true? Confront a physicist with evidence supporting contradictory hypotheses and she will go looking for a more basic cause. Let's try that.,"[1, 9236, 9, 3, 22, 1149, 4140, 18498, 75418, 12, 3, 37, 366, 825, 15, 9, 51, 4645, 1602, 5, 2, 1042, 20, 13, 964, 21, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 13405, 0, 0, 0, 0, 0, 0, 65884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
Biased Against Whom? Liberal bias versus right-wing conspiracy is a wonderful distraction. There is evidence enough on both sides. How can opposite claims be true? Confront a physicist with evidence supporting contradictory hypotheses and she will go looking for a more basic cause. Let's try that.,"[1, 3, 25, 1149, 862, 14, 495, 2314, 5, 2, 359, 127, 8399, 566, 41, 3118, 84, 2, 0, 0]","[0, 10809, 0, 1149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0",1
